Freq.	V(d5+)	V(d5u)
8.03526122185449e+003	(-5.40497990955023e+001dB,4.92982436470542e+000°)	(-6.11160399275439e+001dB,4.89295016745940e+000°)
8.05378441198898e+003	(-5.40496527545533e+001dB,4.94113355841896e+000°)	(-6.11158939880433e+001dB,4.90417457602422e+000°)
8.07235030248669e+003	(-5.40495057430886e+001dB,4.95246844196944e+000°)	(-6.11157473798536e+001dB,4.91542448047562e+000°)
8.09095899178212e+003	(-5.40493580580927e+001dB,4.96382907197941e+000°)	(-6.11156000999366e+001dB,4.92669993698727e+000°)
8.10961057853671e+003	(-5.40492096964119e+001dB,4.97521550512597e+000°)	(-6.11154521452348e+001dB,4.93800100184187e+000°)
8.12830516163929e+003	(-5.40490606550803e+001dB,4.98662779830606e+000°)	(-6.11153035126801e+001dB,4.94932773143608e+000°)
8.14704284020668e+003	(-5.40489109309319e+001dB,4.99806600842247e+000°)	(-6.11151541991935e+001dB,4.96068018227899e+000°)
8.16582371358421e+003	(-5.40487605209031e+001dB,5.00953019256127e+000°)	(-6.11150042016722e+001dB,4.97205841098851e+000°)
8.18464788134618e+003	(-5.40486094218309e+001dB,5.02102040787284e+000°)	(-6.11148535170115e+001dB,4.98346247429872e+000°)
8.20351544329646e+003	(-5.40484576306312e+001dB,5.03253671166515e+000°)	(-6.11147021420867e+001dB,4.99489242905476e+000°)
8.22242649946898e+003	(-5.40483051441283e+001dB,5.04407916132891e+000°)	(-6.11145500737587e+001dB,5.00634833221357e+000°)
8.24138115012829e+003	(-5.40481519591632e+001dB,5.05564781437466e+000°)	(-6.11143973088762e+001dB,5.01783024084528e+000°)
8.26037949577005e+003	(-5.40479980725778e+001dB,5.06724272844552e+000°)	(-6.11142438442755e+001dB,5.02933821213431e+000°)
8.27942163712160e+003	(-5.40478434811768e+001dB,5.07886396127616e+000°)	(-6.11140896767754e+001dB,5.04087230337639e+000°)
8.29850767514248e+003	(-5.40476881817349e+001dB,5.09051157070942e+000°)	(-6.11139348031781e+001dB,5.05243257197906e+000°)
8.31763771102496e+003	(-5.40475321710739e+001dB,5.10218561474630e+000°)	(-6.11137792202782e+001dB,5.06401907546615e+000°)
8.33681184619459e+003	(-5.40473754459240e+001dB,5.11388615144464e+000°)	(-6.11136229248542e+001dB,5.07563187147403e+000°)
8.35603018231072e+003	(-5.40472180030549e+001dB,5.12561323900394e+000°)	(-6.11134659136666e+001dB,5.08727101775118e+000°)
8.37529282126706e+003	(-5.40470598392215e+001dB,5.13736693576349e+000°)	(-6.11133081834614e+001dB,5.09893657216012e+000°)
8.39459986519221e+003	(-5.40469009511485e+001dB,5.14914730014321e+000°)	(-6.11131497309787e+001dB,5.11062859267960e+000°)
8.41395141645018e+003	(-5.40467413355071e+001dB,5.16095439066226e+000°)	(-6.11129905529314e+001dB,5.12234713739806e+000°)
8.43334757764098e+003	(-5.40465809890311e+001dB,5.17278826600735e+000°)	(-6.11128306460230e+001dB,5.13409226451988e+000°)
8.45278845160112e+003	(-5.40464199083695e+001dB,5.18464898492960e+000°)	(-6.11126700069495e+001dB,5.14586403236654e+000°)
8.47227414140418e+003	(-5.40462580902493e+001dB,5.19653660635778e+000°)	(-6.11125086323848e+001dB,5.15766249937065e+000°)
8.49180475036135e+003	(-5.40460955312356e+001dB,5.20845118923903e+000°)	(-6.11123465189823e+001dB,5.16948772407720e+000°)
8.51138038202197e+003	(-5.40459322280558e+001dB,5.22039279275511e+000°)	(-6.11121836633931e+001dB,5.18133976515059e+000°)
8.53100114017409e+003	(-5.40457681772369e+001dB,5.23236147608306e+000°)	(-6.11120200622460e+001dB,5.19321868136701e+000°)
8.55066712884503e+003	(-5.40456033754761e+001dB,5.24435729862561e+000°)	(-6.11118557121544e+001dB,5.20512453161744e+000°)
8.57037845230189e+003	(-5.40454378192774e+001dB,5.25638031980129e+000°)	(-6.11116906097221e+001dB,5.21705737491026e+000°)
8.59013521505214e+003	(-5.40452715052917e+001dB,5.26843059923991e+000°)	(-6.11115247515308e+001dB,5.22901727036510e+000°)
8.60993752184419e+003	(-5.40451044300310e+001dB,5.28050819660514e+000°)	(-6.11113581341489e+001dB,5.24100427721866e+000°)
8.62978547766788e+003	(-5.40449365900687e+001dB,5.29261317173662e+000°)	(-6.11111907541353e+001dB,5.25301845482470e+000°)
8.64967918775510e+003	(-5.40447679818855e+001dB,5.30474558453819e+000°)	(-6.11110226080245e+001dB,5.26505986264875e+000°)
8.66961875758033e+003	(-5.40445986020780e+001dB,5.31690549510080e+000°)	(-6.11108536923394e+001dB,5.27712856027367e+000°)
8.68960429286118e+003	(-5.40444284470798e+001dB,5.32909296356033e+000°)	(-6.11106840035911e+001dB,5.28922460739934e+000°)
8.70963589955896e+003	(-5.40442575134019e+001dB,5.34130805020570e+000°)	(-6.11105135382721e+001dB,5.30134806384035e+000°)
8.72971368387927e+003	(-5.40440857974926e+001dB,5.35355081543365e+000°)	(-6.11103422928571e+001dB,5.31349898952597e+000°)
8.74983775227251e+003	(-5.40439132958079e+001dB,5.36582131975631e+000°)	(-6.11101702638087e+001dB,5.32567744450326e+000°)
8.77000821143449e+003	(-5.40437400048030e+001dB,5.37811962382075e+000°)	(-6.11099974475731e+001dB,5.33788348893496e+000°)
8.79022516830698e+003	(-5.40435659208784e+001dB,5.39044578836416e+000°)	(-6.11098238405771e+001dB,5.35011718309919e+000°)
8.81048873007827e+003	(-5.40433910404261e+001dB,5.40279987424658e+000°)	(-6.11096494392335e+001dB,5.36237858739010e+000°)
8.83079900418375e+003	(-5.40432153598762e+001dB,5.41518194248706e+000°)	(-6.11094742399410e+001dB,5.37466776232004e+000°)
8.85115609830648e+003	(-5.40430388755884e+001dB,5.42759205417208e+000°)	(-6.11092982390845e+001dB,5.38698476851908e+000°)
8.87156012037773e+003	(-5.40428615838594e+001dB,5.44003027049268e+000°)	(-6.11091214330256e+001dB,5.39932966673015e+000°)
8.89201117857760e+003	(-5.40426834811243e+001dB,5.45249665284201e+000°)	(-6.11089438181159e+001dB,5.41170251781583e+000°)
8.91250938133556e+003	(-5.40425045636162e+001dB,5.46499126261919e+000°)	(-6.11087653906846e+001dB,5.42410338275380e+000°)
8.93305483733106e+003	(-5.40423248276906e+001dB,5.47751416143550e+000°)	(-6.11085861470534e+001dB,5.43653232264198e+000°)
8.95364765549404e+003	(-5.40421442696558e+001dB,5.49006541099011e+000°)	(-6.11084060835175e+001dB,5.44898939869072e+000°)
8.97428794500558e+003	(-5.40419628857410e+001dB,5.50264507306763e+000°)	(-6.11082251963665e+001dB,5.46147467223334e+000°)
8.99497581529844e+003	(-5.40417806722056e+001dB,5.51525320959542e+000°)	(-6.11080434818622e+001dB,5.47398820471493e+000°)
9.01571137605765e+003	(-5.40415976253381e+001dB,5.52788988265788e+000°)	(-6.11078609362567e+001dB,5.48653005770119e+000°)
9.03649473722109e+003	(-5.40414137413253e+001dB,5.54055515439100e+000°)	(-6.11076775557863e+001dB,5.49910029287610e+000°)
9.05732600898008e+003	(-5.40412290163676e+001dB,5.55324908708740e+000°)	(-6.11074933366646e+001dB,5.51169897203867e+000°)
9.07820530177993e+003	(-5.40410434466798e+001dB,5.56597174315160e+000°)	(-6.11073082750939e+001dB,5.52432615710791e+000°)
9.09913272632058e+003	(-5.40408570284204e+001dB,5.57872318510853e+000°)	(-6.11071223672609e+001dB,5.53698191012193e+000°)
9.12010839355716e+003	(-5.40406697577309e+001dB,5.59150347558782e+000°)	(-6.11069356093289e+001dB,5.54966629323346e+000°)
9.14113241470056e+003	(-5.40404816307974e+001dB,5.60431267737808e+000°)	(-6.11067479974463e+001dB,5.56237936871455e+000°)
9.16220490121805e+003	(-5.40402926436957e+001dB,5.61715085333778e+000°)	(-6.11065595277472e+001dB,5.57512119895657e+000°)
9.18332596483385e+003	(-5.40401027925616e+001dB,5.63001806648285e+000°)	(-6.11063701963472e+001dB,5.58789184646898e+000°)
9.20449571752975e+003	(-5.40399120734362e+001dB,5.64291437989754e+000°)	(-6.11061799993449e+001dB,5.60069137387992e+000°)
9.22571427154567e+003	(-5.40397204824510e+001dB,5.65583985687331e+000°)	(-6.11059889328180e+001dB,5.61351984393397e+000°)
9.24698173938026e+003	(-5.40395280156196e+001dB,5.66879456072890e+000°)	(-6.11057969928331e+001dB,5.62637731949728e+000°)
9.26829823379152e+003	(-5.40393346690070e+001dB,5.68177855497566e+000°)	(-6.11056041754347e+001dB,5.63926386355343e+000°)
9.28966386779738e+003	(-5.40391404385993e+001dB,5.69479190318027e+000°)	(-6.11054104766521e+001dB,5.65217953920494e+000°)
9.31107875467632e+003	(-5.40389453203948e+001dB,5.70783466907390e+000°)	(-6.11052158924922e+001dB,5.66512440967177e+000°)
9.33254300796792e+003	(-5.40387493104131e+001dB,5.72090691650316e+000°)	(-6.11050204189548e+001dB,5.67809853829771e+000°)
9.35405674147352e+003	(-5.40385524045704e+001dB,5.73400870940839e+000°)	(-6.11048240520093e+001dB,5.69110198853957e+000°)
9.37562006925680e+003	(-5.40383545988655e+001dB,5.74714011190124e+000°)	(-6.11046267876133e+001dB,5.70413482397632e+000°)
9.39723310564437e+003	(-5.40381558892016e+001dB,5.76030118815889e+000°)	(-6.11044286217116e+001dB,5.71719710830901e+000°)
9.41889596522640e+003	(-5.40379562714403e+001dB,5.77349200247620e+000°)	(-6.11042295502207e+001dB,5.73028890535347e+000°)
9.44060876285722e+003	(-5.40377557415875e+001dB,5.78671261936393e+000°)	(-6.11040295690446e+001dB,5.74341027904642e+000°)
9.46237161365591e+003	(-5.40375542954141e+001dB,5.79996310331128e+000°)	(-6.11038286740696e+001dB,5.75656129344577e+000°)
9.48418463300695e+003	(-5.40373519288269e+001dB,5.81324351904406e+000°)	(-6.11036268611624e+001dB,5.76974201272810e+000°)
9.50604793656079e+003	(-5.40371486376681e+001dB,5.82655393136066e+000°)	(-6.11034241261751e+001dB,5.78295250119129e+000°)
9.52796164023449e+003	(-5.40369444176836e+001dB,5.83989440514848e+000°)	(-6.11032204649319e+001dB,5.79619282324841e+000°)
9.54992586021232e+003	(-5.40367392647631e+001dB,5.85326500549461e+000°)	(-6.11030158732462e+001dB,5.80946304343721e+000°)
9.57194071294640e+003	(-5.40365331746770e+001dB,5.86666579757317e+000°)	(-6.11028103469158e+001dB,5.82276322641625e+000°)
9.59400631515728e+003	(-5.40363261431535e+001dB,5.88009684663696e+000°)	(-6.11026038817081e+001dB,5.83609343695780e+000°)
9.61612278383459e+003	(-5.40361181659097e+001dB,5.89355821807899e+000°)	(-6.11023964733863e+001dB,5.84945373996261e+000°)
9.63829023623764e+003	(-5.40359092387516e+001dB,5.90704997749054e+000°)	(-6.11021881176854e+001dB,5.86284420044674e+000°)
9.66050878989607e+003	(-5.40356993573660e+001dB,5.92057219049600e+000°)	(-6.11019788103221e+001dB,5.87626488354696e+000°)
9.68277856261042e+003	(-5.40354885173891e+001dB,5.93412492285014e+000°)	(-6.11017685469953e+001dB,5.88971585452054e+000°)
9.70509967245282e+003	(-5.40352767145387e+001dB,5.94770824046714e+000°)	(-6.11015573233869e+001dB,5.90319717874714e+000°)
9.72747223776757e+003	(-5.40350639444278e+001dB,5.96132220935069e+000°)	(-6.11013451351610e+001dB,5.91670892172741e+000°)
9.74989637717178e+003	(-5.40348502027586e+001dB,5.97496689566718e+000°)	(-6.11011319779545e+001dB,5.93025114907844e+000°)
9.77237220955602e+003	(-5.40346354850200e+001dB,5.98864236561969e+000°)	(-6.11009178473939e+001dB,5.94382392654282e+000°)
9.79489985408489e+003	(-5.40344197869137e+001dB,6.00234868564650e+000°)	(-6.11007027390851e+001dB,5.95742731998340e+000°)
9.81747943019774e+003	(-5.40342031039744e+001dB,6.01608592223228e+000°)	(-6.11004866486072e+001dB,5.97106139538003e+000°)
9.84011105760923e+003	(-5.40339854317327e+001dB,6.02985414198824e+000°)	(-6.11002695715244e+001dB,5.98472621883595e+000°)
9.86279485630999e+003	(-5.40337667657996e+001dB,6.04365341171490e+000°)	(-6.11000515033882e+001dB,5.99842185657964e+000°)
9.88553094656727e+003	(-5.40335471016041e+001dB,6.05748379823297e+000°)	(-6.10998324397180e+001dB,6.01214837495342e+000°)
9.90831944892555e+003	(-5.40333264346556e+001dB,6.07134536853443e+000°)	(-6.10996123760217e+001dB,6.02590584042575e+000°)
9.93116048420721e+003	(-5.40331047604276e+001dB,6.08523818974016e+000°)	(-6.10993913077851e+001dB,6.03969431958461e+000°)
9.95405417351314e+003	(-5.40328820744356e+001dB,6.09916232912998e+000°)	(-6.10991692304748e+001dB,6.05351387914057e+000°)
9.97700063822340e+003	(-5.40326583720509e+001dB,6.11311785402124e+000°)	(-6.10989461395364e+001dB,6.06736458592420e+000°)
9.99999999999786e+003	(-5.40324336486709e+001dB,6.12710483189009e+000°)	(-6.10987220303965e+001dB,6.08124650688895e+000°)
1.00230523807768e+004	(-5.40322078997344e+001dB,6.14112333036844e+000°)	(-6.10984968984585e+001dB,6.09515970910766e+000°)
1.00461579027818e+004	(-5.40319811206054e+001dB,6.15517341717472e+000°)	(-6.10982707391112e+001dB,6.10910425977831e+000°)
1.00693166885159e+004	(-5.40317533066738e+001dB,6.16925516019146e+000°)	(-6.10980435477151e+001dB,6.12308022621575e+000°)
1.00925288607647e+004	(-5.40315244531772e+001dB,6.18336862732634e+000°)	(-6.10978153196201e+001dB,6.13708767586203e+000°)
1.01157945425968e+004	(-5.40312945555104e+001dB,6.19751388673299e+000°)	(-6.10975860501501e+001dB,6.15112667627828e+000°)
1.01391138573646e+004	(-5.40310636089002e+001dB,6.21169100658763e+000°)	(-6.10973557346049e+001dB,6.16519729514577e+000°)
1.01624869287048e+004	(-5.40308316086916e+001dB,6.22590005528789e+000°)	(-6.10971243682686e+001dB,6.17929960026976e+000°)
1.01859138805390e+004	(-5.40305985500540e+001dB,6.24014110124550e+000°)	(-6.10968919464061e+001dB,6.19343365957843e+000°)
1.02093948370746e+004	(-5.40303644283058e+001dB,6.25441421310076e+000°)	(-6.10966584642560e+001dB,6.20759954111962e+000°)
1.02329299228053e+004	(-5.40301292385740e+001dB,6.26871945951634e+000°)	(-6.10964239170442e+001dB,6.22179731306741e+000°)
1.02565192625119e+004	(-5.40298929760876e+001dB,6.28305690936326e+000°)	(-6.10961882999589e+001dB,6.23602704370867e+000°)
1.02801629812625e+004	(-5.40296556359775e+001dB,6.29742663157315e+000°)	(-6.10959516081894e+001dB,6.25028880146511e+000°)
1.03038612044139e+004	(-5.40294172134376e+001dB,6.31182869525510e+000°)	(-6.10957138368894e+001dB,6.26458265487213e+000°)
1.03276140576118e+004	(-5.40291777035632e+001dB,6.32626316960588e+000°)	(-6.10954749811905e+001dB,6.27890867258752e+000°)
1.03514216667912e+004	(-5.40289371014664e+001dB,6.34073012395560e+000°)	(-6.10952350362133e+001dB,6.29326692339679e+000°)
1.03752841581779e+004	(-5.40286954021834e+001dB,6.35522962773102e+000°)	(-6.10949939970477e+001dB,6.30765747620292e+000°)
1.03992016582884e+004	(-5.40284526008138e+001dB,6.36976175052886e+000°)	(-6.10947518587661e+001dB,6.32208040003353e+000°)
1.04231742939308e+004	(-5.40282086924345e+001dB,6.38432656209299e+000°)	(-6.10945086164185e+001dB,6.33653576403811e+000°)
1.04472021922058e+004	(-5.40279636719700e+001dB,6.39892413216654e+000°)	(-6.10942642650312e+001dB,6.35102363748752e+000°)
1.04712854805067e+004	(-5.40277175344763e+001dB,6.41355453075587e+000°)	(-6.10940187996153e+001dB,6.36554408977921e+000°)
1.04954242865210e+004	(-5.40274702749337e+001dB,6.42821782792186e+000°)	(-6.10937722151488e+001dB,6.38009719042701e+000°)
1.05196187382300e+004	(-5.40272218882303e+001dB,6.44291409383101e+000°)	(-6.10935245065970e+001dB,6.39468300907139e+000°)
1.05438689639103e+004	(-5.40269723693399e+001dB,6.45764339882728e+000°)	(-6.10932756689007e+001dB,6.40930161547585e+000°)
1.05681750921343e+004	(-5.40267217131290e+001dB,6.47240581332683e+000°)	(-6.10930256969789e+001dB,6.42395307952519e+000°)
1.05925372517706e+004	(-5.40264699145417e+001dB,6.48720140794041e+000°)	(-6.10927745857238e+001dB,6.43863747122551e+000°)
1.06169555719850e+004	(-5.40262169683682e+001dB,6.50203025330941e+000°)	(-6.10925223300116e+001dB,6.45335486070892e+000°)
1.06414301822409e+004	(-5.40259628694840e+001dB,6.51689242027129e+000°)	(-6.10922689246921e+001dB,6.46810531822742e+000°)
1.06659612123003e+004	(-5.40257076127032e+001dB,6.53178797976981e+000°)	(-6.10920143645950e+001dB,6.48288891415842e+000°)
1.06905487922243e+004	(-5.40254511928321e+001dB,6.54671700286971e+000°)	(-6.10917586445272e+001dB,6.49770571900062e+000°)
1.07151930523738e+004	(-5.40251936046154e+001dB,6.56167956074371e+000°)	(-6.10915017592655e+001dB,6.51255580337259e+000°)
1.07398941234101e+004	(-5.40249348427673e+001dB,6.57667572467154e+000°)	(-6.10912437035787e+001dB,6.52743923802355e+000°)
1.07646521362960e+004	(-5.40246749020859e+001dB,6.59170556615087e+000°)	(-6.10909844721992e+001dB,6.54235609381817e+000°)
1.07894672222960e+004	(-5.40244137772388e+001dB,6.60676915670874e+000°)	(-6.10907240598402e+001dB,6.55730644174568e+000°)
1.08143395129770e+004	(-5.40241514628928e+001dB,6.62186656801749e+000°)	(-6.10904624611946e+001dB,6.57229035292049e+000°)
1.08392691402097e+004	(-5.40238879536756e+001dB,6.63699787187821e+000°)	(-6.10901996709305e+001dB,6.58730789857914e+000°)
1.08642562361683e+004	(-5.40236232442997e+001dB,6.65216314026291e+000°)	(-6.10899356836939e+001dB,6.60235915008078e+000°)
1.08893009333320e+004	(-5.40233573292759e+001dB,6.66736244516578e+000°)	(-6.10896704941040e+001dB,6.61744417890672e+000°)
1.09144033644852e+004	(-5.40230902032844e+001dB,6.68259585882696e+000°)	(-6.10894040967570e+001dB,6.63256305666024e+000°)
1.09395636627186e+004	(-5.40228218608037e+001dB,6.69786345350235e+000°)	(-6.10891364862321e+001dB,6.64771585507351e+000°)
1.09647819614295e+004	(-5.40225522963812e+001dB,6.71316530160899e+000°)	(-6.10888676570746e+001dB,6.66290264599291e+000°)
1.09900583943228e+004	(-5.40222815045934e+001dB,6.72850147576707e+000°)	(-6.10885976038099e+001dB,6.67812350139238e+000°)
1.10153930954118e+004	(-5.40220094798393e+001dB,6.74387204856731e+000°)	(-6.10883263209457e+001dB,6.69337849337141e+000°)
1.10407861990183e+004	(-5.40217362166625e+001dB,6.75927709286834e+000°)	(-6.10880538029634e+001dB,6.70866769415131e+000°)
1.10662378397743e+004	(-5.40214617094510e+001dB,6.77471668157006e+000°)	(-6.10877800443081e+001dB,6.72399117606901e+000°)
1.10917481526216e+004	(-5.40211859526459e+001dB,6.79019088772265e+000°)	(-6.10875050394160e+001dB,6.73934901159381e+000°)
1.11173172728135e+004	(-5.40209089406400e+001dB,6.80569978450851e+000°)	(-6.10872287826939e+001dB,6.75474127331495e+000°)
1.11429453359149e+004	(-5.40206306677862e+001dB,6.82124344520399e+000°)	(-6.10869512685203e+001dB,6.77016803394169e+000°)
1.11686324778032e+004	(-5.40203511284203e+001dB,6.83682194322503e+000°)	(-6.10866724912559e+001dB,6.78562936631104e+000°)
1.11943788346691e+004	(-5.40200703168838e+001dB,6.85243535213580e+000°)	(-6.10863924452322e+001dB,6.80112534337934e+000°)
1.12201845430172e+004	(-5.40197882274467e+001dB,6.86808374559136e+000°)	(-6.10861111247554e+001dB,6.81665603822642e+000°)
1.12460497396668e+004	(-5.40195048544007e+001dB,6.88376719739283e+000°)	(-6.10858285241112e+001dB,6.83222152405678e+000°)
1.12719745617527e+004	(-5.40192201919961e+001dB,6.89948578146551e+000°)	(-6.10855446375591e+001dB,6.84782187419748e+000°)
1.12979591467255e+004	(-5.40189342344045e+001dB,6.91523957180899e+000°)	(-6.10852594593302e+001dB,6.86345716209635e+000°)
1.13240036323531e+004	(-5.40186469758255e+001dB,6.93102864260434e+000°)	(-6.10849729836281e+001dB,6.87912746132266e+000°)
1.13501081567207e+004	(-5.40183584104719e+001dB,6.94685306816291e+000°)	(-6.10846852046462e+001dB,6.89483284557759e+000°)
1.13762728582318e+004	(-5.40180685324769e+001dB,6.96271292288991e+000°)	(-6.10843961165339e+001dB,6.91057338867344e+000°)
