Freq.	V(ol5)	V(ol9)	V(ol10)	V(ol12)	V(ol15)	V(ol20)
4.61317574560313e+002	(5.96018909644518e+001dB,-3.39816962833564e-001°)	(6.12203315051582e+001dB,-3.70502388686780e-001°)	(6.16510475690109e+001dB,-3.80905277233443e-001°)	(6.25487712821686e+001dB,-4.05144630634454e-001°)	(6.40059508457804e+001dB,-4.51877482136268e-001°)	(6.68647470486036e+001dB,-5.73435449656764e-001°)
4.62381021399194e+002	(5.96018902616960e+001dB,-3.40600303495275e-001°)	(6.12203306691830e+001dB,-3.71356461105550e-001°)	(6.16510466853317e+001dB,-3.81783328721387e-001°)	(6.25487702821838e+001dB,-4.06078554332694e-001°)	(6.40059496013120e+001dB,-4.52919124094583e-001°)	(6.68647450434003e+001dB,-5.74757266490515e-001°)
4.63446919736222e+002	(5.96018895556949e+001dB,-3.41385449816521e-001°)	(6.12203298293788e+001dB,-3.72212502200905e-001°)	(6.16510457975612e+001dB,-3.82663404147266e-001°)	(6.25487692775653e+001dB,-4.07014630730803e-001°)	(6.40059483510816e+001dB,-4.53963166985088e-001°)	(6.68647430288709e+001dB,-5.76082129809353e-001°)
4.64515275222683e+002	(5.96018888464267e+001dB,-3.42172405958633e-001°)	(6.12203289856674e+001dB,-3.73070516507392e-001°)	(6.16510449057299e+001dB,-3.83545508177628e-001°)	(6.25487682683071e+001dB,-4.07952864790445e-001°)	(6.40059470951025e+001dB,-4.55009616342492e-001°)	(6.68647410050641e+001dB,-5.77410046637925e-001°)
4.65586093522892e+002	(5.96018881338930e+001dB,-3.42961176093423e-001°)	(6.12203281381158e+001dB,-3.73930508576207e-001°)	(6.16510440097163e+001dB,-3.84429645483143e-001°)	(6.25487672543822e+001dB,-4.08893261483771e-001°)	(6.40059458333030e+001dB,-4.56058477709847e-001°)	(6.68647389719567e+001dB,-5.78741024012290e-001°)
4.66659380314222e+002	(5.96018874180618e+001dB,-3.43751764401017e-001°)	(6.12203272866140e+001dB,-3.74792482961472e-001°)	(6.16510431096579e+001dB,-3.85315820756636e-001°)	(6.25487662358152e+001dB,-4.09835825796817e-001°)	(6.40059445656803e+001dB,-4.57109756646552e-001°)	(6.68647369294431e+001dB,-5.80075068979358e-001°)
4.67735141287131e+002	(5.96018866988934e+001dB,-3.44544175070916e-001°)	(6.12203264311884e+001dB,-3.75656444233630e-001°)	(6.16510422054007e+001dB,-3.86204038688874e-001°)	(6.25487652125395e+001dB,-4.10780562722845e-001°)	(6.40059432922168e+001dB,-4.58163458724033e-001°)	(6.68647348774356e+001dB,-5.81412188603325e-001°)
4.68813382145198e+002	(5.96018859764688e+001dB,-3.45338412306935e-001°)	(6.12203255718030e+001dB,-3.76522396970985e-001°)	(6.16510412969410e+001dB,-3.87094303988090e-001°)	(6.25487641845060e+001dB,-4.11727477267399e-001°)	(6.40059420128679e+001dB,-4.59219589525145e-001°)	(6.68647328160319e+001dB,-5.82752389977021e-001°)
4.69894108605148e+002	(5.96018852506728e+001dB,-3.46134480314897e-001°)	(6.12203247084567e+001dB,-3.77390345763900e-001°)	(6.16510403843401e+001dB,-3.87986621376212e-001°)	(6.25487631517510e+001dB,-4.12676574451597e-001°)	(6.40059407275942e+001dB,-4.60278154645913e-001°)	(6.68647307451264e+001dB,-5.84095680196139e-001°)
4.70977326396885e+002	(5.96018845215823e+001dB,-3.46932383317946e-001°)	(6.12203238411600e+001dB,-3.78260295213812e-001°)	(6.16510394675144e+001dB,-3.88880995579684e-001°)	(6.25487621142336e+001dB,-4.13627859304480e-001°)	(6.40059394364408e+001dB,-4.61339159699628e-001°)	(6.68647286645840e+001dB,-5.85442066370669e-001°)
4.72063041263523e+002	(5.96018837890736e+001dB,-3.47732125540911e-001°)	(6.12203229698825e+001dB,-3.79132249930988e-001°)	(6.16510385464390e+001dB,-3.89777431338385e-001°)	(6.25487610719392e+001dB,-4.14581336867960e-001°)	(6.40059381392996e+001dB,-4.62402610304510e-001°)	(6.68647265745240e+001dB,-5.86791555643980e-001°)
4.73151258961412e+002	(5.96018830531784e+001dB,-3.48533711224603e-001°)	(6.12203220945279e+001dB,-3.80006214533464e-001°)	(6.16510376210757e+001dB,-3.90675933402544e-001°)	(6.25487600248007e+001dB,-4.15537012193012e-001°)	(6.40059368361763e+001dB,-4.63468512097683e-001°)	(6.68647244748014e+001dB,-5.88144155158250e-001°)
4.74241985260176e+002	(5.96018823139007e+001dB,-3.49337144618472e-001°)	(6.12203212151076e+001dB,-3.80882193654595e-001°)	(6.16510366915325e+001dB,-3.91576506539860e-001°)	(6.25487589728404e+001dB,-4.16494890346525e-001°)	(6.40059355270377e+001dB,-4.64536870727217e-001°)	(6.68647223653402e+001dB,-5.89499872076688e-001°)
4.75335225942737e+002	(5.96018815711974e+001dB,-3.50142429979899e-001°)	(6.12203203316652e+001dB,-3.81760191939803e-001°)	(6.16510357576356e+001dB,-3.92479155516443e-001°)	(6.25487579160012e+001dB,-4.17454976403286e-001°)	(6.40059342118299e+001dB,-4.65607691853103e-001°)	(6.68647202461917e+001dB,-5.90858713587530e-001°)
4.76430986805347e+002	(5.96018808250881e+001dB,-3.50949571578565e-001°)	(6.12203194441810e+001dB,-3.82640214042468e-001°)	(6.16510348194124e+001dB,-3.93383885118350e-001°)	(6.25487568543361e+001dB,-4.18417275455025e-001°)	(6.40059328906239e+001dB,-4.66680981154975e-001°)	(6.68647181172374e+001dB,-5.92220686884193e-001°)
4.77529273657622e+002	(5.96018800755192e+001dB,-3.51758573691088e-001°)	(6.12203185525457e+001dB,-3.83522264622776e-001°)	(6.16510338768782e+001dB,-3.94290700142167e-001°)	(6.25487557877073e+001dB,-4.19381792596087e-001°)	(6.40059315632553e+001dB,-4.67756744313074e-001°)	(6.68647159784029e+001dB,-5.93585799179566e-001°)
4.78630092322569e+002	(5.96018793225233e+001dB,-3.52569440607346e-001°)	(6.12203176567963e+001dB,-3.84406348358052e-001°)	(6.16510329300380e+001dB,-3.95199605395037e-001°)	(6.25487547162102e+001dB,-4.20348532943713e-001°)	(6.40059302297843e+001dB,-4.68834987032650e-001°)	(6.68647138297964e+001dB,-5.94954057715569e-001°)
4.79733448636620e+002	(5.96018785660708e+001dB,-3.53382176624655e-001°)	(6.12203167569414e+001dB,-3.85292469935144e-001°)	(6.16510319787693e+001dB,-3.96110605689469e-001°)	(6.25487536397406e+001dB,-4.21317501617352e-001°)	(6.40059288901466e+001dB,-4.69915715025481e-001°)	(6.68647116711803e+001dB,-5.96325469727325e-001°)
4.80839348449659e+002	(5.96018778060384e+001dB,-3.54196786046448e-001°)	(6.12203158529078e+001dB,-3.86180634048125e-001°)	(6.16510310231251e+001dB,-3.97023705856940e-001°)	(6.25487525583244e+001dB,-4.22288703754542e-001°)	(6.40059275442998e+001dB,-4.70998934017636e-001°)	(6.68647095027386e+001dB,-5.97700042495266e-001°)
4.81947797625058e+002	(5.96018770425618e+001dB,-3.55013273196497e-001°)	(6.12203149447713e+001dB,-3.87070845408434e-001°)	(6.16510300630923e+001dB,-3.97938910737098e-001°)	(6.25487514718936e+001dB,-4.23262144500054e-001°)	(6.40059261922581e+001dB,-4.72084649751473e-001°)	(6.68647073241922e+001dB,-5.99077783285047e-001°)
4.83058802039703e+002	(5.96018762755247e+001dB,-3.55831642398379e-001°)	(6.12203140323545e+001dB,-3.87963108727184e-001°)	(6.16510290986159e+001dB,-3.98856225178858e-001°)	(6.25487503804579e+001dB,-4.24237829014371e-001°)	(6.40059248340411e+001dB,-4.73172867982821e-001°)	(6.68647051355332e+001dB,-6.00458699397535e-001°)
4.84172367584029e+002	(5.96018755049798e+001dB,-3.56651897992464e-001°)	(6.12203131157537e+001dB,-3.88857428738461e-001°)	(6.16510281296387e+001dB,-3.99775654042138e-001°)	(6.25487492839997e+001dB,-4.25215762468450e-001°)	(6.40059234694865e+001dB,-4.74263594470980e-001°)	(6.68647029368794e+001dB,-6.01842798159051e-001°)
4.85288500162051e+002	(5.96018747308317e+001dB,-3.57474044323112e-001°)	(6.12203121949582e+001dB,-3.89753810182518e-001°)	(6.16510271562894e+001dB,-4.00697202206624e-001°)	(6.25487481824593e+001dB,-4.26195950043172e-001°)	(6.40059220986664e+001dB,-4.75356835001170e-001°)	(6.68647007280291e+001dB,-6.03230086890880e-001°)
4.86407205691391e+002	(5.96018739531384e+001dB,-3.58298085750956e-001°)	(6.12203112698570e+001dB,-3.90652257806068e-001°)	(6.16510261783668e+001dB,-4.01620874548109e-001°)	(6.25487470758476e+001dB,-4.27178396934764e-001°)	(6.40059207214429e+001dB,-4.76452595360586e-001°)	(6.68646985090284e+001dB,-6.04620572948175e-001°)
4.87528490103316e+002	(5.96018731719096e+001dB,-3.59124026644693e-001°)	(6.12203103404701e+001dB,-3.91552776372569e-001°)	(6.16510251959487e+001dB,-4.02546675966394e-001°)	(6.25487459641061e+001dB,-4.28163108348051e-001°)	(6.40059193379549e+001dB,-4.77550881364743e-001°)	(6.68646962797791e+001dB,-6.06014263693125e-001°)
4.88652359342763e+002	(5.96018723869775e+001dB,-3.59951871375834e-001°)	(6.12203094068629e+001dB,-3.92455370658528e-001°)	(6.16510242090063e+001dB,-4.03474611367699e-001°)	(6.25487448472666e+001dB,-4.29150089504278e-001°)	(6.40059179480459e+001dB,-4.78651698826540e-001°)	(6.68646940401783e+001dB,-6.07411166504466e-001°)
4.89778819368375e+002	(5.96018715984745e+001dB,-3.60781624338236e-001°)	(6.12203084689175e+001dB,-3.93360045443242e-001°)	(6.16510232175012e+001dB,-4.04404685669114e-001°)	(6.25487437252296e+001dB,-4.30139345630259e-001°)	(6.40059165516859e+001dB,-4.79755053579092e-001°)	(6.68646917902608e+001dB,-6.08811288787487e-001°)
4.90907876152532e+002	(5.96018708063260e+001dB,-3.61613289927422e-001°)	(6.12203075266493e+001dB,-3.94266805522985e-001°)	(6.16510222214305e+001dB,-4.05336903800678e-001°)	(6.25487425980844e+001dB,-4.31130881974123e-001°)	(6.40059151489439e+001dB,-4.80860951474434e-001°)	(6.68646895300250e+001dB,-6.10214637962088e-001°)
4.92039535681380e+002	(5.96018700104982e+001dB,-3.62446872550706e-001°)	(6.12203065800663e+001dB,-3.95175655704773e-001°)	(6.16510212207823e+001dB,-4.06271270703381e-001°)	(6.25487414657100e+001dB,-4.32124703785793e-001°)	(6.40059137397683e+001dB,-4.81969398371469e-001°)	(6.68646872592953e+001dB,-6.11621221453042e-001°)
4.93173803954864e+002	(5.96018692110253e+001dB,-3.63282376628357e-001°)	(6.12203056290444e+001dB,-3.96086600800702e-001°)	(6.16510202154883e+001dB,-4.07207791326973e-001°)	(6.25487403280450e+001dB,-4.33120816330143e-001°)	(6.40059123239643e+001dB,-4.83080400134654e-001°)	(6.68646849781170e+001dB,-6.13031046717673e-001°)
4.94310686986764e+002	(5.96018684078672e+001dB,-3.64119806587777e-001°)	(6.12203046736446e+001dB,-3.96999645642348e-001°)	(6.16510192055726e+001dB,-4.08146470636932e-001°)	(6.25487391852212e+001dB,-4.34119224893779e-001°)	(6.40059109016668e+001dB,-4.84193962660152e-001°)	(6.68646826863797e+001dB,-6.14444121219554e-001°)
4.95450190804718e+002	(5.96018676010427e+001dB,-3.64959166868992e-001°)	(6.12203037138501e+001dB,-3.97914795068904e-001°)	(6.16510181909898e+001dB,-4.09087313606897e-001°)	(6.25487380370745e+001dB,-4.35119934760839e-001°)	(6.40059094728640e+001dB,-4.85310091849654e-001°)	(6.68646803840786e+001dB,-6.15860452446909e-001°)
4.96592321450264e+002	(5.96018667904149e+001dB,-3.65800461915779e-001°)	(6.12203027496500e+001dB,-3.98832053930970e-001°)	(6.16510171716885e+001dB,-4.10030325221695e-001°)	(6.25487368835823e+001dB,-4.36122951234605e-001°)	(6.40059080374454e+001dB,-4.86428793612937e-001°)	(6.68646780711638e+001dB,-6.17280047901973e-001°)
4.97737084978864e+002	(5.96018659760881e+001dB,-3.66643696192257e-001°)	(6.12203017809994e+001dB,-3.99751427088781e-001°)	(6.16510161477438e+001dB,-4.10975510483606e-001°)	(6.25487357248133e+001dB,-4.37128279635163e-001°)	(6.40059065953745e+001dB,-4.87550073877528e-001°)	(6.68646757475502e+001dB,-6.18702915101841e-001°)
4.98884487459940e+002	(5.96018651579767e+001dB,-3.67488874164825e-001°)	(6.12203008077964e+001dB,-4.00672919411146e-001°)	(6.16510151190101e+001dB,-4.11922874396005e-001°)	(6.25487345607620e+001dB,-4.38135925291168e-001°)	(6.40059051466133e+001dB,-4.88673938584464e-001°)	(6.68646734131745e+001dB,-6.20129061582323e-001°)
5.00034534976906e+002	(5.96018643361225e+001dB,-3.68336000315556e-001°)	(6.12202998301643e+001dB,-4.01596535788416e-001°)	(6.16510140855296e+001dB,-4.12872421982687e-001°)	(6.25487333912160e+001dB,-4.39145893533186e-001°)	(6.40059036912121e+001dB,-4.89800393693437e-001°)	(6.68646710681054e+001dB,-6.21558494906095e-001°)
5.01187233627199e+002	(5.96018635104631e+001dB,-3.69185079132460e-001°)	(6.12202988480781e+001dB,-4.02522281115419e-001°)	(6.16510130473642e+001dB,-4.13824158279941e-001°)	(6.25487322163405e+001dB,-4.40158189722962e-001°)	(6.40059022291330e+001dB,-4.90929445172963e-001°)	(6.68646687122100e+001dB,-6.22991222638894e-001°)
5.02342589522314e+002	(5.96018626809590e+001dB,-3.70036115114877e-001°)	(6.12202978613961e+001dB,-4.03450160292869e-001°)	(6.16510120043402e+001dB,-4.14778088324517e-001°)	(6.25487310360935e+001dB,-4.41172819224239e-001°)	(6.40059007602293e+001dB,-4.92061098999163e-001°)	(6.68646663454117e+001dB,-6.24427252367774e-001°)
5.03500608787831e+002	(5.96018618476184e+001dB,-3.70889112774479e-001°)	(6.12202968701368e+001dB,-4.04380178240177e-001°)	(6.16510109565027e+001dB,-4.15734217175122e-001°)	(6.25487298503111e+001dB,-4.42189787406962e-001°)	(6.40058992846173e+001dB,-4.93195361176724e-001°)	(6.68646639677334e+001dB,-6.25866591704481e-001°)
5.04661297563455e+002	(5.96018610105252e+001dB,-3.71744076636593e-001°)	(6.12202958743291e+001dB,-4.05312339888537e-001°)	(6.16510099038475e+001dB,-4.16692549899789e-001°)	(6.25487286590565e+001dB,-4.43209099664863e-001°)	(6.40058978021373e+001dB,-4.94332237708598e-001°)	(6.68646615790141e+001dB,-6.27309248265066e-001°)
5.05824662003040e+002	(5.96018601694583e+001dB,-3.72601011224016e-001°)	(6.12202948739250e+001dB,-4.06246650176989e-001°)	(6.16510088462912e+001dB,-4.17653091574467e-001°)	(6.25487274623351e+001dB,-4.44230761401211e-001°)	(6.40058963128073e+001dB,-4.95471734621614e-001°)	(6.68646591792525e+001dB,-6.28755229694575e-001°)
5.06990708274630e+002	(5.96018593245688e+001dB,-3.73459921085760e-001°)	(6.12202938688731e+001dB,-4.07183114055763e-001°)	(6.16510077839307e+001dB,-4.18615847295379e-001°)	(6.25487262600743e+001dB,-4.45254778027808e-001°)	(6.40058948166493e+001dB,-4.96613857956709e-001°)	(6.68646567684692e+001dB,-6.30204543657243e-001°)
5.08159442560486e+002	(5.96018584758100e+001dB,-3.74320810772924e-001°)	(6.12202928592379e+001dB,-4.08121736491896e-001°)	(6.16510067165984e+001dB,-4.19580822157869e-001°)	(6.25487250522708e+001dB,-4.46281154972391e-001°)	(6.40058933135553e+001dB,-4.97758613761367e-001°)	(6.68646543465476e+001dB,-6.31657197825093e-001°)
5.09330871057121e+002	(5.96018576230584e+001dB,-3.75183684843834e-001°)	(6.12202918448762e+001dB,-4.09062522454186e-001°)	(6.16510056443239e+001dB,-4.20548021278471e-001°)	(6.25487238389035e+001dB,-4.47309897674298e-001°)	(6.40058918035007e+001dB,-4.98906008101711e-001°)	(6.68646519134930e+001dB,-6.33113199896559e-001°)
5.10504999975332e+002	(5.96018567663887e+001dB,-3.76048547875743e-001°)	(6.12202908258701e+001dB,-4.10005476933400e-001°)	(6.16510045671636e+001dB,-4.21517449786741e-001°)	(6.25487226199628e+001dB,-4.48341011586017e-001°)	(6.40058902865437e+001dB,-5.00056047062609e-001°)	(6.68646494691471e+001dB,-6.34572557576002e-001°)
5.11681835540233e+002	(5.96018559058100e+001dB,-3.76915404453689e-001°)	(6.12202898022227e+001dB,-4.10950604928124e-001°)	(6.16510034850641e+001dB,-4.22489112818873e-001°)	(6.25487213953600e+001dB,-4.49374502168549e-001°)	(6.40058887625637e+001dB,-5.01208736732720e-001°)	(6.68646470135811e+001dB,-6.36035278602196e-001°)
5.12861383991290e+002	(5.96018550412109e+001dB,-3.77784259168064e-001°)	(6.12202887737487e+001dB,-4.11897911439608e-001°)	(6.16510023978833e+001dB,-4.23463015518509e-001°)	(6.25487201650460e+001dB,-4.50410374897464e-001°)	(6.40058872315519e+001dB,-5.02364083221099e-001°)	(6.68646445465790e+001dB,-6.37501370710734e-001°)
5.14043651582351e+002	(5.96018541726728e+001dB,-3.78655116628158e-001°)	(6.12202877405716e+001dB,-4.12847401495135e-001°)	(6.16510013057235e+001dB,-4.24439163053005e-001°)	(6.25487189291272e+001dB,-4.51448635268939e-001°)	(6.40058856934004e+001dB,-5.03522092645191e-001°)	(6.68646420682903e+001dB,-6.38970841681758e-001°)
5.15228644581681e+002	(5.96018533000801e+001dB,-3.79527981445380e-001°)	(6.12202867026295e+001dB,-4.13799080124855e-001°)	(6.16510002085145e+001dB,-4.25417560593280e-001°)	(6.25487176874845e+001dB,-4.52489288780284e-001°)	(6.40058841482628e+001dB,-5.04682771151572e-001°)	(6.68646395785175e+001dB,-6.40443699287979e-001°)
5.16416369271995e+002	(5.96018524234801e+001dB,-3.80402858248813e-001°)	(6.12202856598923e+001dB,-4.14752952371983e-001°)	(6.16509991062155e+001dB,-4.26398213323556e-001°)	(6.25487164401054e+001dB,-4.53532340946871e-001°)	(6.40058825959679e+001dB,-5.05846124882308e-001°)	(6.68646370773341e+001dB,-6.41919951339830e-001°)
5.17606831950492e+002	(5.96018515428437e+001dB,-3.81279751674867e-001°)	(6.12202846123241e+001dB,-4.15709023291118e-001°)	(6.16509979988540e+001dB,-4.27381126443339e-001°)	(6.25487151870124e+001dB,-4.54577797298657e-001°)	(6.40058810364641e+001dB,-5.07012160000447e-001°)	(6.68646345645212e+001dB,-6.43399605644211e-001°)
5.18800038928885e+002	(5.96018506581460e+001dB,-3.82158666370870e-001°)	(6.12202835600021e+001dB,-4.16667297953840e-001°)	(6.16509968863641e+001dB,-4.28366305159572e-001°)	(6.25487139281069e+001dB,-4.55625663372057e-001°)	(6.40058794697631e+001dB,-5.08180882686934e-001°)	(6.68646320401501e+001dB,-6.44882670047399e-001°)
5.19995996533440e+002	(5.96018497693359e+001dB,-3.83039606993655e-001°)	(6.12202825027493e+001dB,-4.17627781431341e-001°)	(6.16509957687365e+001dB,-4.29353754693953e-001°)	(6.25487126634187e+001dB,-4.56675944722872e-001°)	(6.40058778958692e+001dB,-5.09352299136524e-001°)	(6.68646295040246e+001dB,-6.46369152393987e-001°)
5.21194711105004e+002	(5.96018488764258e+001dB,-3.83922578213584e-001°)	(6.12202814406073e+001dB,-4.18590478816897e-001°)	(6.16509946459942e+001dB,-4.30343480281790e-001°)	(6.25487113928299e+001dB,-4.57728646912017e-001°)	(6.40058763146672e+001dB,-5.10526415551289e-001°)	(6.68646269563193e+001dB,-6.47859060574070e-001°)
5.22396188999043e+002	(5.96018479794110e+001dB,-3.84807584711063e-001°)	(6.12202803735731e+001dB,-4.19555395213390e-001°)	(6.16509935180685e+001dB,-4.31335487165939e-001°)	(6.25487101164016e+001dB,-4.58783775522596e-001°)	(6.40058747261858e+001dB,-5.11703238155943e-001°)	(6.68646243967741e+001dB,-6.49352402463666e-001°)
5.23600436585673e+002	(5.96018470782153e+001dB,-3.85694631174092e-001°)	(6.12202793016260e+001dB,-4.20522535734647e-001°)	(6.16509923849250e+001dB,-4.32329780603070e-001°)	(6.25487088340529e+001dB,-4.59841336143107e-001°)	(6.40058731304115e+001dB,-5.12882773187145e-001°)	(6.68646218255056e+001dB,-6.50849185984889e-001°)
5.24807460249696e+002	(5.96018461729102e+001dB,-3.86583722308020e-001°)	(6.12202782247572e+001dB,-4.21491905506812e-001°)	(6.16509912465032e+001dB,-4.33326365860620e-001°)	(6.25487075458601e+001dB,-4.60901334383212e-001°)	(6.40058715271993e+001dB,-5.14065026888142e-001°)	(6.68646192422940e+001dB,-6.52349419053126e-001°)
5.26017266390629e+002	(5.96018452633976e+001dB,-3.87474862821517e-001°)	(6.12202771428990e+001dB,-4.22463509665031e-001°)	(6.16509901028544e+001dB,-4.34325248223703e-001°)	(6.25487062517052e+001dB,-4.61963775855251e-001°)	(6.40058699166321e+001dB,-5.15250005529977e-001°)	(6.68646166471637e+001dB,-6.53853109620133e-001°)
5.27229861422745e+002	(5.96018443497496e+001dB,-3.88368057441668e-001°)	(6.12202760560165e+001dB,-4.23437353357833e-001°)	(6.16509889539464e+001dB,-4.35326432985488e-001°)	(6.25487049515321e+001dB,-4.63028666187759e-001°)	(6.40058682986037e+001dB,-5.16437715387016e-001°)	(6.68646140401535e+001dB,-6.55360265657074e-001°)
5.28445251775103e+002	(5.96018434317745e+001dB,-3.89263310894709e-001°)	(6.12202749641282e+001dB,-4.24413441748208e-001°)	(6.16509877997662e+001dB,-4.36329925452298e-001°)	(6.25487036454683e+001dB,-4.64096011031947e-001°)	(6.40058666731500e+001dB,-5.17628162756427e-001°)	(6.68646114209896e+001dB,-6.56870895130065e-001°)
